,0,1,2,3
31871,11.0878,2.1514,-0.3698,40.0
31872,10.6253,2.0737,-0.3697,89.0
31873,11.0169,2.7122,-0.3697,85.0
31874,11.0646,2.722,-0.3695,90.0
31875,11.2863,2.7691,-0.3695,98.0
31876,11.1753,2.7456,-0.3695,90.0
31877,11.2396,2.1771,-0.3694,40.0
31878,11.3496,2.1966,-0.3694,34.0
31879,11.2282,2.7567,-0.3694,100.0
31880,10.8507,2.6785,-0.3694,85.0
31881,10.863,2.1131,-0.3693,80.0
31882,11.1141,2.7324,-0.3693,90.0
31883,11.4578,2.216,-0.3692,56.0
31884,11.4449,2.8042,-0.3691,94.0
31885,10.5103,2.0565,-0.3691,89.0
31886,11.5553,2.8293,-0.3689,102.0
31887,10.455,2.0473,-0.3689,106.0
31888,10.5508,2.0627,-0.3689,89.0
31889,10.9947,2.7085,-0.3689,85.0
31890,10.8848,2.6851,-0.3688,85.0
31891,11.165,2.1645,-0.3688,40.0
31892,11.0044,2.137,-0.3688,40.0
31893,11.6673,2.8548,-0.3687,93.0
31894,10.8282,2.6747,-0.3687,85.0
31895,10.8282,2.6765,-0.3687,85.0
31896,10.5936,2.0693,-0.3687,89.0
31897,10.8371,2.1098,-0.3684,80.0
31898,10.9219,2.6924,-0.3683,85.0
31899,11.5428,2.2302,-0.3683,77.0
31900,10.6836,2.0834,-0.3683,101.0
31901,10.7797,2.1004,-0.3682,105.0
31902,10.6283,2.0743,-0.3681,89.0
31903,10.9327,2.1248,-0.3681,78.0
31904,11.0885,2.1515,-0.368,40.0
31905,11.3536,2.7837,-0.368,97.0
31906,11.0179,2.7124,-0.3679,85.0
31907,11.1764,2.7458,-0.3677,90.0
31908,11.0645,2.722,-0.3677,90.0
31909,11.3526,2.1972,-0.3677,34.0
31910,11.2857,2.7689,-0.3677,98.0
31911,10.8512,2.6786,-0.3677,85.0
31912,10.8635,2.1131,-0.3676,80.0
31913,11.2396,2.1771,-0.3676,40.0
31914,11.2285,2.7567,-0.3676,100.0
31915,11.1145,2.7325,-0.3675,90.0
31916,11.4604,2.2165,-0.3675,56.0
31917,10.5103,2.0565,-0.3675,89.0
31918,11.4453,2.8043,-0.3673,94.0
31919,10.5502,2.0625,-0.3672,89.0
31920,10.455,2.0473,-0.3672,106.0
31921,10.9934,2.7082,-0.3671,85.0
31922,11.5563,2.8295,-0.3671,102.0
31923,10.5935,2.0693,-0.367,89.0
31924,11.0036,2.1368,-0.367,40.0
31925,10.8844,2.685,-0.367,85.0
31926,11.1644,2.1644,-0.367,40.0
31927,10.8296,2.6769,-0.367,85.0
31928,10.8283,2.6747,-0.3669,85.0
31929,11.6682,2.855,-0.3668,93.0
31930,10.8372,2.1098,-0.3667,80.0
31931,10.6848,2.0836,-0.3667,101.0
31932,10.9218,2.6924,-0.3665,85.0
31933,10.6306,2.0748,-0.3665,89.0
31934,10.9322,2.1247,-0.3664,78.0
31935,10.7789,2.1002,-0.3664,105.0
31936,11.5431,2.2303,-0.3664,77.0
31937,11.0883,2.1515,-0.3662,40.0
31938,11.3538,2.7837,-0.3662,97.0
31939,11.0177,2.7123,-0.3661,85.0
31940,11.0637,2.7218,-0.3659,90.0
31941,10.8513,2.6786,-0.3659,85.0
31942,11.3543,2.1975,-0.3659,34.0
31943,11.177,2.746,-0.3659,90.0
31944,11.2294,2.757,-0.3658,100.0
31945,11.2859,2.769,-0.3658,98.0
31946,10.864,2.1132,-0.3658,80.0
31947,10.5104,2.0565,-0.3658,89.0
31948,11.2394,2.1771,-0.3658,40.0
31949,11.4619,2.2168,-0.3657,56.0
31950,11.1144,2.7324,-0.3657,90.0
31951,10.4551,2.0474,-0.3655,106.0
31952,11.4465,2.8045,-0.3654,94.0
31953,10.5489,2.0623,-0.3654,89.0
31954,10.8842,2.6849,-0.3653,85.0
31955,10.5934,2.0692,-0.3653,89.0
31956,10.831,2.6772,-0.3653,85.0
31957,10.9916,2.7077,-0.3653,85.0
31958,10.8297,2.6751,-0.3652,85.0
31959,11.0038,2.1369,-0.3652,40.0
31960,11.5576,2.8298,-0.3652,102.0
31961,11.1619,2.1639,-0.3651,40.0
31962,10.6861,2.0839,-0.365,101.0
31963,10.8364,2.1096,-0.3649,80.0
31964,11.668,2.8549,-0.3649,93.0
31965,10.6313,2.0749,-0.3648,89.0
31966,10.7787,2.1002,-0.3647,105.0
31967,10.9218,2.6924,-0.3647,85.0
31968,11.5449,2.2306,-0.3646,77.0
31969,10.9312,2.1245,-0.3646,78.0
31970,11.088,2.1514,-0.3645,40.0
31971,11.3544,2.7839,-0.3644,97.0
31972,11.0174,2.7123,-0.3643,85.0
31973,10.8515,2.6787,-0.3642,85.0
31974,11.3558,2.1978,-0.3641,34.0
31975,11.0636,2.7218,-0.3641,90.0
31976,11.2873,2.7693,-0.3641,98.0
31977,11.177,2.746,-0.3641,90.0
31978,10.8642,2.1133,-0.3641,80.0
31979,11.2414,2.1775,-0.3641,40.0
31980,10.5101,2.0564,-0.3641,89.0
31981,11.2303,2.7572,-0.364,100.0
31982,11.1144,2.7325,-0.3639,90.0
31983,10.4554,2.0474,-0.3639,106.0
31984,11.4619,2.2168,-0.3639,56.0
31985,10.5478,2.0621,-0.3637,89.0
31986,11.4472,2.8047,-0.3636,94.0
31987,10.5936,2.0693,-0.3636,89.0
31988,10.8323,2.6775,-0.3636,85.0
31989,10.8315,2.6755,-0.3635,85.0
31990,11.0049,2.1371,-0.3635,40.0
31991,10.8849,2.6851,-0.3635,85.0
31992,10.9892,2.7072,-0.3634,85.0
31993,11.5581,2.83,-0.3634,102.0
31994,10.6864,2.0839,-0.3633,101.0
31995,11.1594,2.1634,-0.3632,40.0
31996,10.8359,2.1096,-0.3632,80.0
31997,10.6314,2.0749,-0.3631,89.0
31998,11.6679,2.8549,-0.363,93.0
31999,10.7783,2.1001,-0.363,105.0
32000,10.9223,2.6925,-0.363,85.0
32001,11.5473,2.2311,-0.3629,77.0
32002,10.93,2.1243,-0.3628,78.0
32003,11.0865,2.1511,-0.3626,40.0
32004,11.0173,2.7122,-0.3625,85.0
32005,11.3549,2.784,-0.3625,97.0
32006,10.8525,2.6789,-0.3625,85.0
32007,11.2445,2.1781,-0.3624,40.0
32008,10.5103,2.0564,-0.3624,89.0
32009,11.357,2.198,-0.3624,34.0
32010,11.0635,2.7218,-0.3623,90.0
32011,11.1767,2.7459,-0.3623,90.0
32012,10.8641,2.1133,-0.3623,80.0
32013,11.2309,2.7573,-0.3622,100.0
32014,10.4555,2.0474,-0.3622,106.0
32015,11.2881,2.7695,-0.3622,98.0
32016,11.115,2.7326,-0.3621,90.0
32017,11.4613,2.2167,-0.362,56.0
32018,10.5476,2.062,-0.362,89.0
32019,10.5939,2.0693,-0.3619,89.0
32020,10.8343,2.678,-0.3619,85.0
32021,10.8323,2.6757,-0.3618,85.0
32022,11.0058,2.1372,-0.3618,40.0
32023,11.4473,2.8048,-0.3618,94.0
32024,10.8856,2.6853,-0.3618,85.0
32025,10.6858,2.0838,-0.3616,101.0
32026,10.9875,2.7067,-0.3616,85.0
32027,10.6321,2.0751,-0.3615,89.0
32028,10.837,2.1098,-0.3615,80.0
32029,11.5584,2.83,-0.3615,102.0
32030,11.1574,2.163,-0.3614,40.0
32031,10.7771,2.0998,-0.3612,105.0
32032,10.9228,2.6926,-0.3612,85.0
32033,11.6693,2.8552,-0.3612,93.0
32034,11.5502,2.2316,-0.3611,77.0
32035,10.9294,2.1242,-0.361,78.0
32036,11.0175,2.7123,-0.3608,85.0
32037,11.0845,2.1507,-0.3608,40.0
32038,10.8542,2.6793,-0.3608,85.0
32039,10.5109,2.0566,-0.3607,89.0
32040,11.3554,2.7841,-0.3607,97.0
32041,11.2481,2.1788,-0.3607,40.0
32042,11.3577,2.1981,-0.3606,34.0
32043,10.8637,2.1132,-0.3606,80.0
32044,10.4559,2.0475,-0.3605,106.0
32045,11.0632,2.7217,-0.3605,90.0
32046,11.1768,2.7459,-0.3605,90.0
32047,11.2886,2.7696,-0.3604,98.0
32048,11.2311,2.7574,-0.3604,100.0
32049,11.1157,2.7328,-0.3604,90.0
32050,10.5474,2.062,-0.3603,89.0
32051,10.836,2.6784,-0.3602,85.0
32052,10.594,2.0694,-0.3602,89.0
32053,11.4617,2.2168,-0.3602,56.0
32054,10.8331,2.6759,-0.3601,85.0
32055,11.007,2.1375,-0.36,40.0
32056,10.8853,2.6852,-0.36,85.0
32057,11.4473,2.8047,-0.3599,94.0
32058,10.6844,2.0835,-0.3598,101.0
32059,10.633,2.0752,-0.3598,89.0
32060,10.8386,2.1101,-0.3598,80.0
32061,10.986,2.7064,-0.3598,85.0
32062,11.5591,2.8302,-0.3597,102.0
32063,10.9231,2.6927,-0.3595,85.0
32064,11.1563,2.1628,-0.3595,40.0
32065,10.7763,2.0997,-0.3594,105.0
32066,11.6705,2.8555,-0.3594,93.0
32067,11.5531,2.2322,-0.3593,77.0
32068,10.9285,2.124,-0.3592,78.0
32069,10.5113,2.0566,-0.3591,89.0
32070,11.2525,2.1796,-0.359,40.0
32071,10.8556,2.6797,-0.359,85.0
32072,11.0174,2.7123,-0.359,85.0
32073,10.4561,2.0475,-0.3589,106.0
32074,11.0821,2.1502,-0.3589,40.0
32075,11.3555,2.7842,-0.3589,97.0
32076,10.8637,2.1132,-0.3589,80.0
32077,11.3576,2.1981,-0.3587,34.0
32078,11.0636,2.7218,-0.3587,90.0
32079,11.1779,2.7462,-0.3587,90.0
32080,10.5474,2.062,-0.3586,89.0
32081,11.1163,2.7329,-0.3586,90.0
32082,11.2895,2.7698,-0.3586,98.0
32083,11.231,2.7574,-0.3586,100.0
32084,10.593,2.0692,-0.3585,89.0
32085,11.4624,2.2169,-0.3584,56.0
32086,10.836,2.6784,-0.3584,85.0
32087,11.0081,2.1377,-0.3583,40.0
32088,10.8337,2.6761,-0.3583,85.0
32089,10.884,2.6849,-0.3582,85.0
32090,10.6838,2.0834,-0.3581,101.0
32091,11.4478,2.8049,-0.3581,94.0
32092,10.6324,2.0751,-0.3581,89.0
32093,10.8391,2.1102,-0.3581,80.0
32094,10.9854,2.7062,-0.358,85.0
32095,11.1562,2.1628,-0.3578,40.0
32096,11.5601,2.8305,-0.3578,102.0
32097,10.9232,2.6927,-0.3577,85.0
32098,10.7769,2.0998,-0.3577,105.0
32099,11.6704,2.8555,-0.3575,93.0
32100,11.5548,2.2325,-0.3575,77.0
32101,10.5121,2.0568,-0.3574,89.0
32102,10.926,2.1235,-0.3574,78.0
32103,10.8556,2.6797,-0.3573,85.0
32104,11.2557,2.1802,-0.3573,40.0
32105,10.4568,2.0477,-0.3572,106.0
32106,11.0168,2.7121,-0.3572,85.0
32107,11.3562,2.7843,-0.3571,97.0
32108,10.8638,2.1132,-0.3571,80.0
32109,11.0804,2.1499,-0.3571,40.0
32110,11.1795,2.7466,-0.357,90.0
32111,11.3577,2.1981,-0.3569,34.0
32112,11.0645,2.722,-0.3569,90.0
32113,10.5473,2.0619,-0.3569,89.0
32114,11.1167,2.733,-0.3568,90.0
32115,11.2901,2.77,-0.3568,98.0
32116,11.2311,2.7574,-0.3568,100.0
32117,10.8367,2.6786,-0.3567,85.0
32118,10.5926,2.0691,-0.3567,89.0
32119,10.8343,2.6762,-0.3566,85.0
32120,11.0101,2.1381,-0.3566,40.0
32121,11.4626,2.217,-0.3565,56.0
32122,10.8837,2.6848,-0.3564,85.0
32123,10.6845,2.0835,-0.3564,101.0
32124,10.6317,2.075,-0.3563,89.0
32125,10.8391,2.1102,-0.3563,80.0
32126,11.4488,2.8051,-0.3563,94.0
32127,10.9848,2.7061,-0.3562,85.0
32128,10.7788,2.1002,-0.3561,105.0
32129,11.5617,2.8308,-0.356,102.0
32130,11.1561,2.1628,-0.356,40.0
32131,10.9228,2.6926,-0.3559,85.0
32132,10.5137,2.0571,-0.3558,89.0
32133,11.5565,2.2329,-0.3557,77.0
32134,11.2567,2.1804,-0.3556,40.0
32135,11.67,2.8554,-0.3556,93.0
32136,10.923,2.1229,-0.3556,78.0
32137,10.4569,2.0477,-0.3556,106.0
32138,10.8563,2.6798,-0.3555,85.0
32139,11.0168,2.7121,-0.3554,85.0
32140,10.8643,2.1133,-0.3554,80.0
32141,11.0802,2.1499,-0.3553,40.0
32142,10.5465,2.0618,-0.3552,89.0
32143,11.1797,2.7466,-0.3552,90.0
32144,11.3565,2.7844,-0.3552,97.0
32145,11.0644,2.722,-0.3551,90.0
32146,11.3589,2.1984,-0.3551,34.0
32147,10.5929,2.0691,-0.3551,89.0
32148,11.2901,2.77,-0.355,98.0
32149,10.8391,2.6792,-0.355,85.0
32150,11.2325,2.7577,-0.355,100.0
32151,11.1174,2.7332,-0.355,90.0
32152,11.0114,2.1383,-0.3549,40.0
32153,10.8347,2.6763,-0.3549,85.0
32154,10.8846,2.685,-0.3547,85.0
32155,11.4623,2.2169,-0.3547,56.0
32156,10.6848,2.0836,-0.3547,101.0
32157,10.8388,2.1101,-0.3546,80.0
32158,10.6317,2.075,-0.3546,89.0
32159,10.779,2.1002,-0.3544,105.0
32160,11.4498,2.8053,-0.3544,94.0
32161,10.9838,2.7058,-0.3543,85.0
32162,10.9225,2.6926,-0.3542,85.0
32163,11.5633,2.8312,-0.3542,102.0
32164,11.1571,2.163,-0.3542,40.0
32165,10.5142,2.0572,-0.3541,89.0
32166,10.4589,2.0481,-0.3539,106.0
32167,11.5573,2.233,-0.3539,77.0
32168,10.9214,2.1226,-0.3538,78.0
32169,10.8578,2.6802,-0.3538,85.0
32170,11.2572,2.1805,-0.3538,40.0
32171,10.865,2.1134,-0.3537,80.0
32172,11.6705,2.8555,-0.3537,93.0
32173,11.0171,2.7122,-0.3536,85.0
32174,11.081,2.15,-0.3536,40.0
32175,10.5462,2.0617,-0.3535,89.0
32176,11.3605,2.1987,-0.3534,34.0
32177,11.1794,2.7466,-0.3534,90.0
32178,11.3575,2.7846,-0.3534,97.0
32179,10.5933,2.0692,-0.3534,89.0
32180,10.8421,2.68,-0.3534,85.0
32181,11.1187,2.7335,-0.3533,90.0
32182,11.0635,2.7218,-0.3533,90.0
32183,11.2337,2.758,-0.3532,100.0
32184,11.29,2.77,-0.3532,98.0
32185,11.0126,2.1385,-0.3532,40.0
32186,10.8357,2.6766,-0.3531,85.0
32187,10.8853,2.6852,-0.353,85.0
32188,10.6844,2.0835,-0.353,101.0
32189,10.6319,2.075,-0.3529,89.0
32190,10.8383,2.11,-0.3528,80.0
32191,11.4619,2.2168,-0.3528,56.0
32192,11.4505,2.8055,-0.3526,94.0
32193,10.7779,2.1,-0.3526,105.0
32194,10.9826,2.7055,-0.3525,85.0
32195,11.1586,2.1633,-0.3525,40.0
32196,10.9227,2.6926,-0.3524,85.0
32197,11.5643,2.8315,-0.3524,102.0
32198,10.514,2.0572,-0.3524,89.0
32199,10.459,2.0481,-0.3523,106.0
32200,10.8578,2.6802,-0.3521,85.0
32201,11.5582,2.2332,-0.3521,77.0
32202,10.9209,2.1225,-0.352,78.0
32203,11.2585,2.1808,-0.352,40.0
32204,11.6726,2.856,-0.3519,93.0
32205,10.8653,2.1135,-0.3519,80.0
32206,11.0171,2.7122,-0.3518,85.0
32207,10.546,2.0617,-0.3518,89.0
32208,11.0816,2.1501,-0.3518,40.0
32209,10.8455,2.6808,-0.3517,85.0
32210,10.5931,2.0692,-0.3517,89.0
32211,11.3582,2.7848,-0.3516,97.0
32212,11.1795,2.7466,-0.3516,90.0
32213,11.1196,2.7337,-0.3515,90.0
32214,11.0631,2.7217,-0.3515,90.0
32215,11.3604,2.1987,-0.3515,34.0
32216,11.2341,2.7581,-0.3514,100.0
32217,11.0135,2.1387,-0.3514,40.0
32218,10.8369,2.6769,-0.3514,85.0
32219,11.2906,2.7701,-0.3514,98.0
32220,10.6323,2.0751,-0.3513,89.0
32221,10.8849,2.6851,-0.3512,85.0
32222,10.6838,2.0834,-0.3512,101.0
32223,10.8382,2.11,-0.3511,80.0
32224,11.4613,2.2167,-0.351,56.0
32225,11.451,2.8056,-0.3508,94.0
32226,10.7771,2.0998,-0.3508,105.0
32227,11.1607,2.1637,-0.3507,40.0
32228,10.9814,2.7052,-0.3507,85.0
32229,10.5138,2.0571,-0.3507,89.0
32230,10.9227,2.6926,-0.3506,85.0
32231,10.4585,2.048,-0.3506,106.0
32232,11.5648,2.8316,-0.3505,102.0
32233,10.8591,2.6805,-0.3504,85.0
32234,11.5599,2.2335,-0.3503,77.0
32235,11.259,2.1809,-0.3502,40.0
32236,10.8656,2.1136,-0.3502,80.0
32237,10.9207,2.1225,-0.3502,78.0
32238,11.083,2.1504,-0.3501,40.0
32239,11.0178,2.7124,-0.3501,85.0
32240,10.5461,2.0617,-0.3501,89.0
32241,10.8487,2.6816,-0.3501,85.0
32242,10.593,2.0692,-0.35,89.0
32243,11.6744,2.8565,-0.35,93.0
32244,11.1806,2.7468,-0.3498,90.0
32245,11.3584,2.7849,-0.3498,97.0
32246,11.0633,2.7217,-0.3497,90.0
32247,11.1205,2.7339,-0.3497,90.0
32248,11.3589,2.1984,-0.3497,34.0
32249,10.8376,2.677,-0.3497,85.0
32250,11.0136,2.1387,-0.3497,40.0
32251,11.2914,2.7703,-0.3496,98.0
32252,11.2336,2.758,-0.3496,100.0
32253,10.6329,2.0752,-0.3496,89.0
32254,10.6827,2.0832,-0.3495,101.0
32255,10.8384,2.11,-0.3494,80.0
32256,10.8851,2.6851,-0.3494,85.0
32257,11.4614,2.2167,-0.3492,56.0
32258,10.7768,2.0998,-0.3491,105.0
32259,11.1638,2.1643,-0.3491,40.0
32260,10.5135,2.0571,-0.349,89.0
32261,11.4517,2.8058,-0.3489,94.0
32262,10.4587,2.048,-0.3489,106.0
32263,10.9806,2.705,-0.3489,85.0
32264,10.9223,2.6925,-0.3488,85.0
32265,11.5649,2.8316,-0.3486,102.0
32266,10.8602,2.6808,-0.3486,85.0
32267,10.9203,2.1224,-0.3485,78.0
32268,11.5613,2.2338,-0.3485,77.0
32269,10.8655,2.1135,-0.3485,80.0
32270,11.085,2.1508,-0.3484,40.0
32271,11.2587,2.1808,-0.3484,40.0
32272,10.5459,2.0617,-0.3484,89.0
32273,10.8508,2.6821,-0.3484,85.0
32274,10.593,2.0692,-0.3483,89.0
32275,11.0186,2.7125,-0.3483,85.0
32276,11.6743,2.8564,-0.3481,93.0
32277,11.1814,2.747,-0.348,90.0
32278,10.8384,2.6772,-0.348,85.0
32279,11.0644,2.722,-0.348,90.0
32280,11.0143,2.1389,-0.3479,40.0
32281,11.3585,2.7849,-0.3479,97.0
32282,11.1211,2.7341,-0.3479,90.0
32283,10.6333,2.0753,-0.3479,89.0
32284,11.3585,2.1983,-0.3478,34.0
32285,11.2922,2.7705,-0.3478,98.0
32286,11.2336,2.758,-0.3478,100.0
32287,10.6811,2.0829,-0.3477,101.0
32288,10.8861,2.6854,-0.3477,85.0
32289,10.8388,2.1101,-0.3476,80.0
32290,10.7768,2.0998,-0.3474,105.0
32291,11.1682,2.1651,-0.3474,40.0
32292,10.5122,2.0568,-0.3473,89.0
32293,11.4614,2.2167,-0.3473,56.0
32294,10.4587,2.0481,-0.3472,106.0
32295,10.9219,2.6924,-0.3471,85.0
32296,11.4524,2.806,-0.3471,94.0
32297,10.9807,2.705,-0.3471,85.0
32298,10.8613,2.6811,-0.3469,85.0
32299,11.5652,2.8317,-0.3468,102.0
32300,10.5452,2.0615,-0.3467,89.0
32301,11.5622,2.2339,-0.3467,77.0
32302,10.8658,2.1136,-0.3467,80.0
32303,10.8524,2.6825,-0.3467,85.0
32304,10.9203,2.1224,-0.3467,78.0
32305,11.0193,2.7127,-0.3466,85.0
32306,11.2589,2.1809,-0.3466,40.0
32307,10.5925,2.0691,-0.3466,89.0
32308,11.0865,2.1511,-0.3466,40.0
32309,11.6743,2.8565,-0.3462,93.0
32310,11.065,2.7221,-0.3462,90.0
32311,10.6328,2.0752,-0.3462,89.0
32312,10.8393,2.6775,-0.3462,85.0
32313,11.0148,2.139,-0.3462,40.0
32314,11.1823,2.7473,-0.3462,90.0
32315,11.3586,2.7849,-0.3461,97.0
32316,11.1216,2.7342,-0.3461,90.0
32317,10.6805,2.0828,-0.346,101.0
32318,11.3587,2.1983,-0.346,34.0
32319,10.8868,2.6855,-0.346,85.0
32320,11.2346,2.7582,-0.346,100.0
32321,11.2935,2.7708,-0.346,98.0
32322,10.839,2.1101,-0.3459,80.0
32323,11.1712,2.1657,-0.3457,40.0
32324,10.7774,2.0999,-0.3457,105.0
32325,10.459,2.0481,-0.3456,106.0
32326,10.5109,2.0565,-0.3456,89.0
32327,11.4614,2.2163,-0.3455,56.0
32328,10.9811,2.7052,-0.3454,85.0
32329,10.9221,2.6924,-0.3453,85.0
32330,11.452,2.8059,-0.3452,94.0
32331,10.862,2.6812,-0.3452,85.0
32332,10.5447,2.0614,-0.345,89.0
32333,10.866,2.1136,-0.345,80.0
32334,10.9202,2.1224,-0.345,78.0
32335,11.5666,2.832,-0.3449,102.0
32336,10.8536,2.6828,-0.3449,85.0
32337,11.0886,2.1515,-0.3449,40.0
32338,11.5621,2.2339,-0.3448,77.0
32339,11.2599,2.181,-0.3448,40.0
32340,11.0198,2.7128,-0.3448,85.0
32341,10.5916,2.0689,-0.3448,89.0
32342,10.8401,2.6776,-0.3445,85.0
32343,11.1826,2.7473,-0.3444,90.0
32344,11.6748,2.8566,-0.3444,93.0
32345,11.0144,2.1389,-0.3444,40.0
32346,11.122,2.7343,-0.3444,90.0
32347,11.0647,2.722,-0.3444,90.0
32348,10.6322,2.0751,-0.3444,89.0
32349,11.3594,2.7851,-0.3443,97.0
32350,10.6803,2.0827,-0.3443,101.0
32351,11.2362,2.7586,-0.3442,100.0
32352,11.2947,2.7711,-0.3442,98.0
32353,11.3579,2.1982,-0.3442,34.0
32354,10.8398,2.1103,-0.3442,80.0
32355,10.8874,2.6857,-0.3442,85.0
32356,11.1722,2.1659,-0.344,40.0
32357,10.459,2.0481,-0.3439,106.0
32358,10.7773,2.0999,-0.3439,105.0
32359,10.5113,2.0566,-0.3439,89.0
32360,11.4601,2.2161,-0.3436,56.0
32361,10.9815,2.7052,-0.3436,85.0
32362,10.9227,2.6926,-0.3435,85.0
32363,10.8623,2.6813,-0.3434,85.0
32364,11.4517,2.8058,-0.3434,94.0
32365,10.8664,2.1137,-0.3433,80.0
32366,10.5446,2.0614,-0.3433,89.0
32367,11.0914,2.152,-0.3432,40.0
32368,10.8554,2.6832,-0.3432,85.0
32369,10.9202,2.1224,-0.3432,78.0
32370,11.2608,2.1812,-0.3431,40.0
32371,11.5673,2.8322,-0.3431,102.0
32372,10.5893,2.0684,-0.3431,89.0
32373,11.0198,2.7128,-0.343,85.0
32374,11.562,2.2339,-0.3429,77.0
32375,10.8412,2.6779,-0.3428,85.0
32376,10.6314,2.0749,-0.3427,89.0
32377,11.064,2.7219,-0.3426,90.0
32378,11.1224,2.7344,-0.3426,90.0
32379,11.1822,2.7472,-0.3426,90.0
32380,11.0132,2.1387,-0.3426,40.0
32381,10.6806,2.0828,-0.3426,101.0
32382,11.3601,2.7853,-0.3425,97.0
32383,10.84,2.1103,-0.3425,80.0
32384,11.676,2.8569,-0.3425,93.0
32385,10.8875,2.6857,-0.3424,85.0
32386,11.2371,2.7589,-0.3424,100.0
32387,11.2954,2.7713,-0.3424,98.0
32388,11.3551,2.1976,-0.3423,34.0
32389,10.512,2.0568,-0.3423,89.0
32390,10.4591,2.0481,-0.3422,106.0
32391,11.1726,2.166,-0.3422,40.0
32392,10.7765,2.0997,-0.3422,105.0
32393,10.9227,2.6926,-0.3418,85.0
32394,10.9817,2.7053,-0.3418,85.0
32395,10.8623,2.6813,-0.3417,85.0
32396,11.457,2.2155,-0.3417,56.0
32397,11.4533,2.8062,-0.3416,94.0
32398,10.5448,2.0615,-0.3416,89.0
32399,10.867,2.1138,-0.3416,80.0
32400,10.9209,2.1225,-0.3415,78.0
32401,10.8566,2.6835,-0.3415,85.0
32402,11.0937,2.1525,-0.3415,40.0
32403,10.5874,2.0681,-0.3413,89.0
32404,11.2609,2.1812,-0.3413,40.0
32405,11.5671,2.8322,-0.3412,102.0
32406,11.0201,2.7129,-0.3412,85.0
32407,11.5624,2.234,-0.3411,77.0
32408,10.6313,2.0749,-0.341,89.0
32409,10.8419,2.6781,-0.341,85.0
32410,10.6811,2.0829,-0.3409,101.0
32411,11.123,2.7345,-0.3408,90.0
32412,11.0643,2.722,-0.3408,90.0
32413,11.012,2.1384,-0.3408,40.0
32414,11.1816,2.7471,-0.3408,90.0
32415,10.888,2.6858,-0.3407,85.0
32416,11.3609,2.7855,-0.3407,97.0
32417,10.8396,2.1102,-0.3407,80.0
32418,11.2957,2.7713,-0.3406,98.0
32419,11.676,2.8569,-0.3406,93.0
32420,11.2378,2.759,-0.3406,100.0
32421,10.5124,2.0568,-0.3406,89.0
32422,10.461,2.0485,-0.3406,106.0
32423,11.1736,2.1662,-0.3404,40.0
32424,10.7756,2.0996,-0.3404,105.0
32425,11.3492,2.1965,-0.3403,34.0
32426,10.9809,2.7051,-0.34,85.0
32427,10.5457,2.0616,-0.34,89.0
32428,10.9223,2.6925,-0.34,85.0
32429,10.8631,2.6815,-0.3399,85.0
32430,11.0953,2.1528,-0.3398,40.0
32431,10.9221,2.1227,-0.3398,78.0
32432,10.8673,2.1139,-0.3398,80.0
32433,10.8562,2.6834,-0.3397,85.0
32434,11.4528,2.2147,-0.3397,56.0
32435,11.4545,2.8065,-0.3397,94.0
32436,10.5867,2.0679,-0.3396,89.0
32437,11.0206,2.713,-0.3395,85.0
32438,11.5678,2.8323,-0.3394,102.0
32439,11.2595,2.181,-0.3394,40.0
32440,10.6315,2.075,-0.3393,89.0
32441,11.563,2.2341,-0.3393,77.0
32442,10.8423,2.6782,-0.3393,85.0
32443,10.6812,2.0829,-0.3392,101.0
32444,11.0103,2.1381,-0.339,40.0
32445,10.8887,2.686,-0.339,85.0
32446,11.0652,2.7222,-0.339,90.0
32447,11.1819,2.7472,-0.339,90.0
32448,11.1234,2.7346,-0.339,90.0
32449,11.2389,2.7593,-0.3389,100.0
32450,10.4613,2.0485,-0.3389,106.0
32451,10.8382,2.11,-0.3389,80.0
32452,10.5128,2.0569,-0.3389,89.0
32453,11.3615,2.7856,-0.3388,97.0
32454,11.1748,2.1664,-0.3387,40.0
32455,10.7748,2.0994,-0.3387,105.0
32456,11.6763,2.8569,-0.3387,93.0
32457,11.2964,2.7715,-0.3387,98.0
32458,11.343,2.1953,-0.3383,107.0
32459,10.5462,2.0617,-0.3383,89.0
32460,10.9811,2.7052,-0.3383,85.0
32461,10.8645,2.6818,-0.3382,85.0
32462,10.9231,2.6927,-0.3382,85.0
32463,11.0971,2.1531,-0.3381,40.0
32464,10.9239,2.1231,-0.3381,78.0
32465,10.8676,2.1139,-0.3381,80.0
32466,10.8538,2.6828,-0.3379,85.0
32467,11.455,2.8066,-0.3379,94.0
32468,10.5865,2.0679,-0.3379,89.0
32469,11.4478,2.2137,-0.3377,-1.0
32470,11.0208,2.7131,-0.3377,85.0
32471,10.6314,2.0749,-0.3376,89.0
32472,10.8427,2.6783,-0.3376,85.0
32473,11.2582,2.1807,-0.3376,40.0
32474,11.5693,2.8327,-0.3375,102.0
32475,10.6807,2.0828,-0.3374,101.0
32476,11.5628,2.2341,-0.3374,77.0
32477,11.066,2.7224,-0.3373,90.0
32478,10.4615,2.0486,-0.3373,106.0
32479,10.5131,2.057,-0.3372,89.0
32480,10.8898,2.6863,-0.3372,85.0
32481,11.1241,2.7348,-0.3372,90.0
32482,10.8374,2.1098,-0.3372,80.0
32483,11.0073,2.1375,-0.3371,40.0
32484,11.1817,2.7471,-0.3371,90.0
32485,11.2398,2.7595,-0.3371,100.0
32486,11.3624,2.7858,-0.337,97.0
